mutation_id,step,method,adversarial,accepted,closed,unsafe_accept,monitor_count,monitor_cost,node_count,edge_count,admission_latency_ns,seed,topology,initial_agents
chain-64-601-8,9,startup-cut,0,1,0,1,1,1,78,84,0,601,chain,64
chain-64-601-8,9,periodic-5,0,1,0,1,4,8,78,84,0,601,chain,64
chain-64-601-8,9,sink-mediation,0,1,1,0,5,62,78,84,0,601,chain,64
chain-64-601-8,9,full-mediation,0,1,1,0,73,265,78,84,0,601,chain,64
chain-64-601-8,9,epochcut,0,1,1,0,6,13,78,84,955600,601,chain,64
chain-64-601-9,10,startup-cut,1,1,0,1,1,1,78,86,0,601,chain,64
chain-64-601-9,10,periodic-5,1,1,1,0,6,13,78,86,0,601,chain,64
chain-64-601-9,10,sink-mediation,1,1,1,0,5,62,78,86,0,601,chain,64
chain-64-601-9,10,full-mediation,1,1,1,0,73,265,78,86,0,601,chain,64
chain-64-601-9,10,epochcut,1,1,1,0,6,13,78,86,809500,601,chain,64
chain-64-601-10,11,startup-cut,0,1,0,1,1,1,79,87,0,601,chain,64
chain-64-601-10,11,periodic-5,0,1,0,1,6,13,79,87,0,601,chain,64
chain-64-601-10,11,sink-mediation,0,1,1,0,5,62,79,87,0,601,chain,64
chain-64-601-10,11,full-mediation,0,1,1,0,73,265,79,87,0,601,chain,64
chain-64-601-10,11,epochcut,0,1,1,0,6,13,79,87,907700,601,chain,64
chain-64-601-11,12,startup-cut,1,1,0,1,1,1,81,90,0,601,chain,64
chain-64-601-11,12,periodic-5,1,1,0,1,6,13,81,90,0,601,chain,64
chain-64-601-11,12,sink-mediation,1,1,1,0,5,62,81,90,0,601,chain,64
chain-64-601-11,12,full-mediation,1,1,1,0,74,267,81,90,0,601,chain,64
chain-64-601-11,12,epochcut,1,1,1,0,7,15,81,90,1000200,601,chain,64
chain-64-601-12,13,startup-cut,0,1,0,1,1,1,82,92,0,601,chain,64
chain-64-601-12,13,periodic-5,0,1,0,1,6,13,82,92,0,601,chain,64
chain-64-601-12,13,sink-mediation,0,1,1,0,5,62,82,92,0,601,chain,64
chain-64-601-12,13,full-mediation,0,1,1,0,75,269,82,92,0,601,chain,64
chain-64-601-12,13,epochcut,0,1,1,0,7,15,82,92,968100,601,chain,64
chain-64-601-13,14,startup-cut,1,1,0,1,1,1,84,94,0,601,chain,64
chain-64-601-13,14,periodic-5,1,1,0,1,6,13,84,94,0,601,chain,64
chain-64-601-13,14,sink-mediation,1,1,1,0,6,75,84,94,0,601,chain,64
chain-64-601-13,14,full-mediation,1,1,1,0,76,282,84,94,0,601,chain,64
chain-64-601-13,14,epochcut,1,1,1,0,8,20,84,94,965900,601,chain,64
chain-64-601-14,15,startup-cut,0,1,0,1,1,1,84,95,0,601,chain,64
chain-64-601-14,15,periodic-5,0,1,1,0,8,20,84,95,0,601,chain,64
chain-64-601-14,15,sink-mediation,0,1,1,0,6,75,84,95,0,601,chain,64
chain-64-601-14,15,full-mediation,0,1,1,0,76,282,84,95,0,601,chain,64
chain-64-601-14,15,epochcut,0,1,1,0,8,20,84,95,997800,601,chain,64
chain-64-601-15,16,startup-cut,1,1,0,1,1,1,85,97,0,601,chain,64
chain-64-601-15,16,periodic-5,1,1,0,1,8,20,85,97,0,601,chain,64
chain-64-601-15,16,sink-mediation,1,1,1,0,6,75,85,97,0,601,chain,64
chain-64-601-15,16,full-mediation,1,1,1,0,76,282,85,97,0,601,chain,64
chain-64-601-15,16,epochcut,1,1,1,0,9,22,85,97,1087200,601,chain,64
chain-64-601-16,17,startup-cut,0,1,0,1,1,1,86,99,0,601,chain,64
chain-64-601-16,17,periodic-5,0,1,0,1,8,20,86,99,0,601,chain,64
chain-64-601-16,17,sink-mediation,0,1,1,0,6,75,86,99,0,601,chain,64
chain-64-601-16,17,full-mediation,0,1,1,0,77,284,86,99,0,601,chain,64
chain-64-601-16,17,epochcut,0,1,1,0,9,22,86,99,1063800,601,chain,64
chain-64-601-17,18,startup-cut,1,1,0,1,1,1,87,102,0,601,chain,64
chain-64-601-17,18,periodic-5,1,1,0,1,8,20,87,102,0,601,chain,64
chain-64-601-17,18,sink-mediation,1,1,1,0,6,75,87,102,0,601,chain,64
chain-64-601-17,18,full-mediation,1,1,1,0,78,287,87,102,0,601,chain,64
chain-64-601-17,18,epochcut,1,1,1,0,10,25,87,102,1237900,601,chain,64
chain-64-601-18,19,startup-cut,0,1,0,1,1,1,88,103,0,601,chain,64
chain-64-601-18,19,periodic-5,0,1,0,1,8,20,88,103,0,601,chain,64
chain-64-601-18,19,sink-mediation,0,1,1,0,7,87,88,103,0,601,chain,64
chain-64-601-18,19,full-mediation,0,1,1,0,79,299,88,103,0,601,chain,64
chain-64-601-18,19,epochcut,0,1,1,0,10,25,88,103,1159300,601,chain,64
chain-64-601-19,20,startup-cut,1,1,0,1,1,1,88,105,0,601,chain,64
chain-64-601-19,20,periodic-5,1,1,1,0,11,29,88,105,0,601,chain,64
chain-64-601-19,20,sink-mediation,1,1,1,0,7,87,88,105,0,601,chain,64
chain-64-601-19,20,full-mediation,1,1,1,0,79,299,88,105,0,601,chain,64
chain-64-601-19,20,epochcut,1,1,1,0,11,29,88,105,1122400,601,chain,64
chain-64-601-20,21,startup-cut,0,1,0,1,1,1,89,106,0,601,chain,64
chain-64-601-20,21,periodic-5,0,1,1,0,11,29,89,106,0,601,chain,64
chain-64-601-20,21,sink-mediation,0,1,1,0,7,87,89,106,0,601,chain,64
chain-64-601-20,21,full-mediation,0,1,1,0,79,299,89,106,0,601,chain,64
chain-64-601-20,21,epochcut,0,1,1,0,11,29,89,106,1217700,601,chain,64
chain-64-601-21,22,startup-cut,1,1,0,1,1,1,91,109,0,601,chain,64
chain-64-601-21,22,periodic-5,1,1,0,1,11,29,91,109,0,601,chain,64
chain-64-601-21,22,sink-mediation,1,1,1,0,7,87,91,109,0,601,chain,64
chain-64-601-21,22,full-mediation,1,1,1,0,80,301,91,109,0,601,chain,64
chain-64-601-21,22,epochcut,1,1,1,0,12,31,91,109,1253800,601,chain,64
chain-64-601-22,23,startup-cut,0,1,0,1,1,1,92,111,0,601,chain,64
chain-64-601-22,23,periodic-5,0,1,0,1,11,29,92,111,0,601,chain,64
chain-64-601-22,23,sink-mediation,0,1,1,0,7,87,92,111,0,601,chain,64
chain-64-601-22,23,full-mediation,0,1,1,0,81,305,92,111,0,601,chain,64
chain-64-601-22,23,epochcut,0,1,1,0,12,31,92,111,1299400,601,chain,64
chain-64-601-23,24,startup-cut,1,1,0,1,1,1,94,113,0,601,chain,64
chain-64-601-23,24,periodic-5,1,1,0,1,11,29,94,113,0,601,chain,64
chain-64-601-23,24,sink-mediation,1,1,1,0,8,101,94,113,0,601,chain,64
chain-64-601-23,24,full-mediation,1,1,1,0,82,319,94,113,0,601,chain,64
chain-64-601-23,24,epochcut,1,1,1,0,12,32,94,113,1283700,601,chain,64
chain-64-601-24,25,startup-cut,0,1,0,1,1,1,94,114,0,601,chain,64
chain-64-601-24,25,periodic-5,0,1,1,0,12,32,94,114,0,601,chain,64
chain-64-601-24,25,sink-mediation,0,1,1,0,8,101,94,114,0,601,chain,64
chain-64-601-24,25,full-mediation,0,1,1,0,82,319,94,114,0,601,chain,64
chain-64-601-24,25,epochcut,0,1,1,0,12,32,94,114,1445200,601,chain,64
chain-64-601-25,26,startup-cut,1,1,0,1,1,1,95,116,0,601,chain,64
chain-64-601-25,26,periodic-5,1,1,0,1,12,32,95,116,0,601,chain,64
chain-64-601-25,26,sink-mediation,1,1,1,0,8,101,95,116,0,601,chain,64
chain-64-601-25,26,full-mediation,1,1,1,0,82,319,95,116,0,601,chain,64
chain-64-601-25,26,epochcut,1,1,1,0,13,35,95,116,1481200,601,chain,64
chain-64-601-26,27,startup-cut,0,1,0,1,1,1,96,118,0,601,chain,64
chain-64-601-26,27,periodic-5,0,1,0,1,12,32,96,118,0,601,chain,64
chain-64-601-26,27,sink-mediation,0,1,1,0,8,101,96,118,0,601,chain,64
chain-64-601-26,27,full-mediation,0,1,1,0,83,321,96,118,0,601,chain,64
chain-64-601-26,27,epochcut,0,1,1,0,13,35,96,118,1459100,601,chain,64
chain-64-601-27,28,startup-cut,1,1,0,1,1,1,97,121,0,601,chain,64
chain-64-601-27,28,periodic-5,1,1,0,1,12,32,97,121,0,601,chain,64
chain-64-601-27,28,sink-mediation,1,1,1,0,8,101,97,121,0,601,chain,64
chain-64-601-27,28,full-mediation,1,1,1,0,84,326,97,121,0,601,chain,64
chain-64-601-27,28,epochcut,1,1,1,0,13,35,97,121,1473700,601,chain,64
chain-64-601-28,29,startup-cut,0,1,0,1,1,1,98,122,0,601,chain,64
chain-64-601-28,29,periodic-5,0,1,0,1,12,32,98,122,0,601,chain,64
chain-64-601-28,29,sink-mediation,0,1,1,0,9,114,98,122,0,601,chain,64
chain-64-601-28,29,full-mediation,0,1,1,0,85,339,98,122,0,601,chain,64
chain-64-601-28,29,epochcut,0,1,1,0,13,35,98,122,1491300,601,chain,64
chain-64-601-29,30,startup-cut,1,1,0,1,1,1,98,124,0,601,chain,64
chain-64-601-29,30,periodic-5,1,1,1,0,14,36,98,124,0,601,chain,64
chain-64-601-29,30,sink-mediation,1,1,1,0,9,114,98,124,0,601,chain,64
chain-64-601-29,30,full-mediation,1,1,1,0,85,339,98,124,0,601,chain,64
chain-64-601-29,30,epochcut,1,1,1,0,14,36,98,124,1420800,601,chain,64
ring-8-601-0,1,startup-cut,0,1,0,1,1,1,13,13,0,601,ring,8
ring-8-601-0,1,periodic-5,0,1,0,1,1,1,13,13,0,601,ring,8
ring-8-601-0,1,sink-mediation,0,1,1,0,3,36,13,13,0,601,ring,8
ring-8-601-0,1,full-mediation,0,1,1,0,11,57,13,13,0,601,ring,8
ring-8-601-0,1,epochcut,0,1,1,0,3,6,13,13,197300,601,ring,8
ring-8-601-1,2,startup-cut,1,1,0,1,1,1,15,16,0,601,ring,8
ring-8-601-1,2,periodic-5,1,1,0,1,1,1,15,16,0,601,ring,8
ring-8-601-1,2,sink-mediation,1,1,1,0,3,36,15,16,0,601,ring,8
ring-8-601-1,2,full-mediation,1,1,1,0,12,59,15,16,0,601,ring,8
ring-8-601-1,2,epochcut,1,1,1,0,4,8,15,16,229000,601,ring,8
ring-8-601-2,3,startup-cut,0,1,0,1,1,1,16,18,0,601,ring,8
ring-8-601-2,3,periodic-5,0,1,0,1,1,1,16,18,0,601,ring,8
ring-8-601-2,3,sink-mediation,0,1,1,0,3,36,16,18,0,601,ring,8
ring-8-601-2,3,full-mediation,0,1,1,0,13,63,16,18,0,601,ring,8
ring-8-601-2,3,epochcut,0,1,1,0,4,9,16,18,232900,601,ring,8
ring-8-601-3,4,startup-cut,1,1,0,1,1,1,18,20,0,601,ring,8
ring-8-601-3,4,periodic-5,1,1,0,1,1,1,18,20,0,601,ring,8
ring-8-601-3,4,sink-mediation,1,1,1,0,4,48,18,20,0,601,ring,8
ring-8-601-3,4,full-mediation,1,1,1,0,14,75,18,20,0,601,ring,8
ring-8-601-3,4,epochcut,1,1,1,0,4,10,18,20,374400,601,ring,8
ring-8-601-4,5,startup-cut,0,1,0,1,1,1,18,21,0,601,ring,8
ring-8-601-4,5,periodic-5,0,1,1,0,4,10,18,21,0,601,ring,8
ring-8-601-4,5,sink-mediation,0,1,1,0,4,48,18,21,0,601,ring,8
ring-8-601-4,5,full-mediation,0,1,1,0,14,75,18,21,0,601,ring,8
ring-8-601-4,5,epochcut,0,1,1,0,4,10,18,21,243300,601,ring,8
ring-8-601-5,6,startup-cut,1,1,0,1,1,1,19,23,0,601,ring,8
ring-8-601-5,6,periodic-5,1,1,1,0,4,10,19,23,0,601,ring,8
ring-8-601-5,6,sink-mediation,1,1,1,0,4,48,19,23,0,601,ring,8
ring-8-601-5,6,full-mediation,1,1,1,0,14,75,19,23,0,601,ring,8
ring-8-601-5,6,epochcut,1,1,1,0,4,10,19,23,290400,601,ring,8
ring-8-601-6,7,startup-cut,0,1,0,1,1,1,20,25,0,601,ring,8
ring-8-601-6,7,periodic-5,0,1,1,0,4,10,20,25,0,601,ring,8
ring-8-601-6,7,sink-mediation,0,1,1,0,4,48,20,25,0,601,ring,8
ring-8-601-6,7,full-mediation,0,1,1,0,15,77,20,25,0,601,ring,8
ring-8-601-6,7,epochcut,0,1,1,0,4,10,20,25,297500,601,ring,8
ring-8-601-7,8,startup-cut,1,1,0,1,1,1,21,27,0,601,ring,8
ring-8-601-7,8,periodic-5,1,1,1,0,4,10,21,27,0,601,ring,8
ring-8-601-7,8,sink-mediation,1,1,1,0,4,48,21,27,0,601,ring,8
ring-8-601-7,8,full-mediation,1,1,1,0,16,82,21,27,0,601,ring,8
ring-8-601-7,8,epochcut,1,1,1,0,4,10,21,27,297400,601,ring,8
ring-8-601-8,9,startup-cut,0,1,0,1,1,1,22,28,0,601,ring,8
ring-8-601-8,9,periodic-5,0,1,1,0,4,10,22,28,0,601,ring,8
ring-8-601-8,9,sink-mediation,0,1,1,0,5,62,22,28,0,601,ring,8
ring-8-601-8,9,full-mediation,0,1,1,0,17,96,22,28,0,601,ring,8
ring-8-601-8,9,epochcut,0,1,1,0,4,10,22,28,317300,601,ring,8
ring-8-601-9,10,startup-cut,1,1,0,1,1,1,22,30,0,601,ring,8
ring-8-601-9,10,periodic-5,1,1,1,0,4,10,22,30,0,601,ring,8
ring-8-601-9,10,sink-mediation,1,1,1,0,5,62,22,30,0,601,ring,8
ring-8-601-9,10,full-mediation,1,1,1,0,17,96,22,30,0,601,ring,8
ring-8-601-9,10,epochcut,1,1,1,0,4,10,22,30,319000,601,ring,8
ring-8-601-10,11,startup-cut,0,1,0,1,1,1,23,31,0,601,ring,8
ring-8-601-10,11,periodic-5,0,1,1,0,4,10,23,31,0,601,ring,8
ring-8-601-10,11,sink-mediation,0,1,1,0,5,62,23,31,0,601,ring,8
ring-8-601-10,11,full-mediation,0,1,1,0,17,96,23,31,0,601,ring,8
ring-8-601-10,11,epochcut,0,1,1,0,4,10,23,31,386400,601,ring,8
ring-8-601-11,12,startup-cut,1,1,0,1,1,1,25,34,0,601,ring,8
ring-8-601-11,12,periodic-5,1,1,0,1,4,10,25,34,0,601,ring,8
ring-8-601-11,12,sink-mediation,1,1,1,0,5,62,25,34,0,601,ring,8
ring-8-601-11,12,full-mediation,1,1,1,0,18,98,25,34,0,601,ring,8
ring-8-601-11,12,epochcut,1,1,1,0,5,12,25,34,517900,601,ring,8
ring-8-601-12,13,startup-cut,0,1,0,1,1,1,26,36,0,601,ring,8
ring-8-601-12,13,periodic-5,0,1,0,1,4,10,26,36,0,601,ring,8
ring-8-601-12,13,sink-mediation,0,1,1,0,5,62,26,36,0,601,ring,8
ring-8-601-12,13,full-mediation,0,1,1,0,19,100,26,36,0,601,ring,8
ring-8-601-12,13,epochcut,0,1,1,0,5,12,26,36,469100,601,ring,8
ring-8-601-13,14,startup-cut,1,1,0,1,1,1,28,38,0,601,ring,8
ring-8-601-13,14,periodic-5,1,1,0,1,4,10,28,38,0,601,ring,8
ring-8-601-13,14,sink-mediation,1,1,1,0,6,75,28,38,0,601,ring,8
ring-8-601-13,14,full-mediation,1,1,1,0,20,113,28,38,0,601,ring,8
ring-8-601-13,14,epochcut,1,1,1,0,5,12,28,38,437400,601,ring,8
ring-8-601-14,15,startup-cut,0,1,0,1,1,1,28,39,0,601,ring,8
ring-8-601-14,15,periodic-5,0,1,1,0,6,14,28,39,0,601,ring,8
ring-8-601-14,15,sink-mediation,0,1,1,0,6,75,28,39,0,601,ring,8
ring-8-601-14,15,full-mediation,0,1,1,0,20,113,28,39,0,601,ring,8
ring-8-601-14,15,epochcut,0,1,1,0,6,14,28,39,433500,601,ring,8
ring-8-601-15,16,startup-cut,1,1,0,1,1,1,29,41,0,601,ring,8
ring-8-601-15,16,periodic-5,1,1,0,1,6,14,29,41,0,601,ring,8
ring-8-601-15,16,sink-mediation,1,1,1,0,6,75,29,41,0,601,ring,8
ring-8-601-15,16,full-mediation,1,1,1,0,20,113,29,41,0,601,ring,8
ring-8-601-15,16,epochcut,1,1,1,0,7,16,29,41,476000,601,ring,8
ring-8-601-16,17,startup-cut,0,1,0,1,1,1,30,43,0,601,ring,8
ring-8-601-16,17,periodic-5,0,1,0,1,6,14,30,43,0,601,ring,8
ring-8-601-16,17,sink-mediation,0,1,1,0,6,75,30,43,0,601,ring,8
ring-8-601-16,17,full-mediation,0,1,1,0,21,115,30,43,0,601,ring,8
ring-8-601-16,17,epochcut,0,1,1,0,7,16,30,43,491500,601,ring,8
ring-8-601-17,18,startup-cut,1,1,0,1,1,1,31,46,0,601,ring,8
ring-8-601-17,18,periodic-5,1,1,0,1,6,14,31,46,0,601,ring,8
ring-8-601-17,18,sink-mediation,1,1,1,0,6,75,31,46,0,601,ring,8
ring-8-601-17,18,full-mediation,1,1,1,0,22,118,31,46,0,601,ring,8
ring-8-601-17,18,epochcut,1,1,1,0,8,18,31,46,570500,601,ring,8
ring-8-601-18,19,startup-cut,0,1,0,1,1,1,32,47,0,601,ring,8
ring-8-601-18,19,periodic-5,0,1,0,1,6,14,32,47,0,601,ring,8
ring-8-601-18,19,sink-mediation,0,1,1,0,7,87,32,47,0,601,ring,8
ring-8-601-18,19,full-mediation,0,1,1,0,23,130,32,47,0,601,ring,8
ring-8-601-18,19,epochcut,0,1,1,0,8,18,32,47,608900,601,ring,8
ring-8-601-19,20,startup-cut,1,1,0,1,1,1,32,49,0,601,ring,8
ring-8-601-19,20,periodic-5,1,1,1,0,8,18,32,49,0,601,ring,8
ring-8-601-19,20,sink-mediation,1,1,1,0,7,87,32,49,0,601,ring,8
ring-8-601-19,20,full-mediation,1,1,1,0,23,130,32,49,0,601,ring,8
ring-8-601-19,20,epochcut,1,1,1,0,8,18,32,49,547100,601,ring,8
ring-8-601-20,21,startup-cut,0,1,0,1,1,1,33,50,0,601,ring,8
ring-8-601-20,21,periodic-5,0,1,1,0,8,18,33,50,0,601,ring,8
ring-8-601-20,21,sink-mediation,0,1,1,0,7,87,33,50,0,601,ring,8
ring-8-601-20,21,full-mediation,0,1,1,0,23,130,33,50,0,601,ring,8
ring-8-601-20,21,epochcut,0,1,1,0,8,18,33,50,605100,601,ring,8
ring-8-601-21,22,startup-cut,1,1,0,1,1,1,35,53,0,601,ring,8
ring-8-601-21,22,periodic-5,1,1,0,1,8,18,35,53,0,601,ring,8
ring-8-601-21,22,sink-mediation,1,1,1,0,7,87,35,53,0,601,ring,8
ring-8-601-21,22,full-mediation,1,1,1,0,24,132,35,53,0,601,ring,8
ring-8-601-21,22,epochcut,1,1,1,0,9,20,35,53,621500,601,ring,8
ring-8-601-22,23,startup-cut,0,1,0,1,1,1,36,55,0,601,ring,8
ring-8-601-22,23,periodic-5,0,1,0,1,8,18,36,55,0,601,ring,8
ring-8-601-22,23,sink-mediation,0,1,1,0,7,87,36,55,0,601,ring,8
ring-8-601-22,23,full-mediation,0,1,1,0,25,136,36,55,0,601,ring,8
ring-8-601-22,23,epochcut,0,1,1,0,9,20,36,55,682800,601,ring,8
ring-8-601-23,24,startup-cut,1,1,0,1,1,1,38,57,0,601,ring,8
ring-8-601-23,24,periodic-5,1,1,0,1,8,18,38,57,0,601,ring,8
ring-8-601-23,24,sink-mediation,1,1,1,0,8,101,38,57,0,601,ring,8
ring-8-601-23,24,full-mediation,1,1,1,0,26,150,38,57,0,601,ring,8
ring-8-601-23,24,epochcut,1,1,1,0,10,21,38,57,706200,601,ring,8
ring-8-601-24,25,startup-cut,0,1,0,1,1,1,38,58,0,601,ring,8
ring-8-601-24,25,periodic-5,0,1,1,0,10,21,38,58,0,601,ring,8
ring-8-601-24,25,sink-mediation,0,1,1,0,8,101,38,58,0,601,ring,8
ring-8-601-24,25,full-mediation,0,1,1,0,26,150,38,58,0,601,ring,8
ring-8-601-24,25,epochcut,0,1,1,0,10,21,38,58,727300,601,ring,8
ring-8-601-25,26,startup-cut,1,1,0,1,1,1,39,60,0,601,ring,8
ring-8-601-25,26,periodic-5,1,1,1,0,10,21,39,60,0,601,ring,8
ring-8-601-25,26,sink-mediation,1,1,1,0,8,101,39,60,0,601,ring,8
ring-8-601-25,26,full-mediation,1,1,1,0,26,150,39,60,0,601,ring,8
ring-8-601-25,26,epochcut,1,1,1,0,10,21,39,60,708800,601,ring,8
ring-8-601-26,27,startup-cut,0,1,0,1,1,1,40,62,0,601,ring,8
ring-8-601-26,27,periodic-5,0,1,1,0,10,21,40,62,0,601,ring,8
ring-8-601-26,27,sink-mediation,0,1,1,0,8,101,40,62,0,601,ring,8
ring-8-601-26,27,full-mediation,0,1,1,0,27,152,40,62,0,601,ring,8
ring-8-601-26,27,epochcut,0,1,1,0,10,21,40,62,820000,601,ring,8
ring-8-601-27,28,startup-cut,1,1,0,1,1,1,41,65,0,601,ring,8
ring-8-601-27,28,periodic-5,1,1,1,0,10,21,41,65,0,601,ring,8
ring-8-601-27,28,sink-mediation,1,1,1,0,8,101,41,65,0,601,ring,8
ring-8-601-27,28,full-mediation,1,1,1,0,28,157,41,65,0,601,ring,8
ring-8-601-27,28,epochcut,1,1,1,0,10,21,41,65,997600,601,ring,8
ring-8-601-28,29,startup-cut,0,1,0,1,1,1,42,66,0,601,ring,8
ring-8-601-28,29,periodic-5,0,1,1,0,10,21,42,66,0,601,ring,8
ring-8-601-28,29,sink-mediation,0,1,1,0,9,114,42,66,0,601,ring,8
ring-8-601-28,29,full-mediation,0,1,1,0,29,170,42,66,0,601,ring,8
ring-8-601-28,29,epochcut,0,1,1,0,10,21,42,66,901500,601,ring,8
ring-8-601-29,30,startup-cut,1,1,0,1,1,1,42,68,0,601,ring,8
ring-8-601-29,30,periodic-5,1,1,1,0,10,21,42,68,0,601,ring,8
ring-8-601-29,30,sink-mediation,1,1,1,0,9,114,42,68,0,601,ring,8
ring-8-601-29,30,full-mediation,1,1,1,0,29,170,42,68,0,601,ring,8
ring-8-601-29,30,epochcut,1,1,1,0,10,21,42,68,906600,601,ring,8
ring-16-601-0,1,startup-cut,0,1,0,1,1,1,21,21,0,601,ring,16
ring-16-601-0,1,periodic-5,0,1,0,1,1,1,21,21,0,601,ring,16
ring-16-601-0,1,sink-mediation,0,1,1,0,3,36,21,21,0,601,ring,16
ring-16-601-0,1,full-mediation,0,1,1,0,19,82,21,21,0,601,ring,16
ring-16-601-0,1,epochcut,0,1,1,0,3,4,21,21,322500,601,ring,16
ring-16-601-1,2,startup-cut,1,1,0,1,1,1,23,24,0,601,ring,16
ring-16-601-1,2,periodic-5,1,1,0,1,1,1,23,24,0,601,ring,16
ring-16-601-1,2,sink-mediation,1,1,1,0,3,36,23,24,0,601,ring,16
ring-16-601-1,2,full-mediation,1,1,1,0,20,84,23,24,0,601,ring,16
ring-16-601-1,2,epochcut,1,1,1,0,4,6,23,24,330500,601,ring,16
ring-16-601-2,3,startup-cut,0,1,0,1,1,1,24,26,0,601,ring,16
ring-16-601-2,3,periodic-5,0,1,0,1,1,1,24,26,0,601,ring,16
ring-16-601-2,3,sink-mediation,0,1,1,0,3,36,24,26,0,601,ring,16
ring-16-601-2,3,full-mediation,0,1,1,0,21,88,24,26,0,601,ring,16
ring-16-601-2,3,epochcut,0,1,1,0,4,6,24,26,302600,601,ring,16
ring-16-601-3,4,startup-cut,1,1,0,1,1,1,26,28,0,601,ring,16
ring-16-601-3,4,periodic-5,1,1,0,1,1,1,26,28,0,601,ring,16
ring-16-601-3,4,sink-mediation,1,1,1,0,4,48,26,28,0,601,ring,16
ring-16-601-3,4,full-mediation,1,1,1,0,22,100,26,28,0,601,ring,16
ring-16-601-3,4,epochcut,1,1,1,0,4,6,26,28,367800,601,ring,16
ring-16-601-4,5,startup-cut,0,1,0,1,1,1,26,29,0,601,ring,16
ring-16-601-4,5,periodic-5,0,1,1,0,4,6,26,29,0,601,ring,16
ring-16-601-4,5,sink-mediation,0,1,1,0,4,48,26,29,0,601,ring,16
ring-16-601-4,5,full-mediation,0,1,1,0,22,100,26,29,0,601,ring,16
ring-16-601-4,5,epochcut,0,1,1,0,4,6,26,29,297800,601,ring,16
ring-16-601-5,6,startup-cut,1,1,0,1,1,1,27,31,0,601,ring,16
ring-16-601-5,6,periodic-5,1,1,0,1,4,6,27,31,0,601,ring,16
ring-16-601-5,6,sink-mediation,1,1,1,0,4,48,27,31,0,601,ring,16
ring-16-601-5,6,full-mediation,1,1,1,0,22,100,27,31,0,601,ring,16
ring-16-601-5,6,epochcut,1,1,1,0,5,11,27,31,341700,601,ring,16
ring-16-601-6,7,startup-cut,0,1,0,1,1,1,28,33,0,601,ring,16
ring-16-601-6,7,periodic-5,0,1,0,1,4,6,28,33,0,601,ring,16
ring-16-601-6,7,sink-mediation,0,1,1,0,4,48,28,33,0,601,ring,16
ring-16-601-6,7,full-mediation,0,1,1,0,23,102,28,33,0,601,ring,16
ring-16-601-6,7,epochcut,0,1,1,0,5,11,28,33,349200,601,ring,16
ring-16-601-7,8,startup-cut,1,1,0,1,1,1,29,36,0,601,ring,16
ring-16-601-7,8,periodic-5,1,1,0,1,4,6,29,36,0,601,ring,16
ring-16-601-7,8,sink-mediation,1,1,1,0,4,48,29,36,0,601,ring,16
ring-16-601-7,8,full-mediation,1,1,1,0,24,107,29,36,0,601,ring,16
ring-16-601-7,8,epochcut,1,1,1,0,5,11,29,36,453400,601,ring,16
ring-16-601-8,9,startup-cut,0,1,0,1,1,1,30,37,0,601,ring,16
ring-16-601-8,9,periodic-5,0,1,0,1,4,6,30,37,0,601,ring,16
ring-16-601-8,9,sink-mediation,0,1,1,0,5,62,30,37,0,601,ring,16
ring-16-601-8,9,full-mediation,0,1,1,0,25,121,30,37,0,601,ring,16
ring-16-601-8,9,epochcut,0,1,1,0,5,11,30,37,518000,601,ring,16
ring-16-601-9,10,startup-cut,1,1,0,1,1,1,30,39,0,601,ring,16
ring-16-601-9,10,periodic-5,1,1,1,0,6,14,30,39,0,601,ring,16
ring-16-601-9,10,sink-mediation,1,1,1,0,5,62,30,39,0,601,ring,16
ring-16-601-9,10,full-mediation,1,1,1,0,25,121,30,39,0,601,ring,16
ring-16-601-9,10,epochcut,1,1,1,0,6,14,30,39,492600,601,ring,16
ring-16-601-10,11,startup-cut,0,1,0,1,1,1,31,40,0,601,ring,16
ring-16-601-10,11,periodic-5,0,1,1,0,6,14,31,40,0,601,ring,16
ring-16-601-10,11,sink-mediation,0,1,1,0,5,62,31,40,0,601,ring,16
ring-16-601-10,11,full-mediation,0,1,1,0,25,121,31,40,0,601,ring,16
ring-16-601-10,11,epochcut,0,1,1,0,6,14,31,40,445100,601,ring,16
ring-16-601-11,12,startup-cut,1,1,0,1,1,1,33,43,0,601,ring,16
ring-16-601-11,12,periodic-5,1,1,0,1,6,14,33,43,0,601,ring,16
ring-16-601-11,12,sink-mediation,1,1,1,0,5,62,33,43,0,601,ring,16
ring-16-601-11,12,full-mediation,1,1,1,0,26,123,33,43,0,601,ring,16
ring-16-601-11,12,epochcut,1,1,1,0,7,16,33,43,480700,601,ring,16
ring-16-601-12,13,startup-cut,0,1,0,1,1,1,34,45,0,601,ring,16
ring-16-601-12,13,periodic-5,0,1,0,1,6,14,34,45,0,601,ring,16
ring-16-601-12,13,sink-mediation,0,1,1,0,5,62,34,45,0,601,ring,16
ring-16-601-12,13,full-mediation,0,1,1,0,27,125,34,45,0,601,ring,16
ring-16-601-12,13,epochcut,0,1,1,0,7,16,34,45,484400,601,ring,16
ring-16-601-13,14,startup-cut,1,1,0,1,1,1,36,47,0,601,ring,16
ring-16-601-13,14,periodic-5,1,1,0,1,6,14,36,47,0,601,ring,16
ring-16-601-13,14,sink-mediation,1,1,1,0,6,75,36,47,0,601,ring,16
ring-16-601-13,14,full-mediation,1,1,1,0,28,138,36,47,0,601,ring,16
